Name,Count,Year,Gender,Country
Jorge,2931,2002,M,Spain
Mario,2918,2002,M,Spain
Raul,2778,2002,M,Spain
Diego,2746,2002,M,Spain
Manuel,2740,2002,M,Spain
Miguel,2684,2002,M,Spain
Ivan,2681,2002,M,Spain
Antonio,2561,2002,M,Spain
Juan,2362,2002,M,Spain
Ruben,2238,2002,M,Spain
Victor,2129,2002,M,Spain
Alberto,2017,2002,M,Spain
Jesus,1901,2002,M,Spain
Marc,1886,2002,M,Spain
Oscar,1858,2002,M,Spain
Angel,1790,2002,M,Spain
Francisco,1764,2002,M,Spain
Jose,1678,2002,M,Spain
Alex,1643,2002,M,Spain
Marcos,1600,2002,M,Spain
Jaime,1453,2002,M,Spain
Ismael,1402,2002,M,Spain
Luis,1365,2002,M,Spain
Francisco Javier,1317,2002,M,Spain
Miguel Angel,1316,2002,M,Spain
Pedro,1291,2002,M,Spain
Samuel,1247,2002,M,Spain
Cristian,1220,2002,M,Spain
Pau,1219,2002,M,Spain
Andres,1199,2002,M,Spain
Iker,1197,2002,M,Spain
Jose Antonio,1196,2002,M,Spain
Guillermo,1178,2002,M,Spain
Ignacio,1174,2002,M,Spain
Rafael,1166,2002,M,Spain
Fernando,1158,2002,M,Spain
Jose Manuel,1142,2002,M,Spain
Nicolas,1050,2002,M,Spain
Gonzalo,1031,2002,M,Spain
Gabriel,1026,2002,M,Spain
Hugo,973,2002,M,Spain
Joel,963,2002,M,Spain
Joan,947,2002,M,Spain
Aaron,915,2002,M,Spain
Aitor,881,2002,M,Spain
Pol,874,2002,M,Spain
Enrique,869,2002,M,Spain
Eduardo,823,2002,M,Spain
Jose Luis,811,2002,M,Spain
Rodrigo,795,2002,M,Spain
Arnau,789,2002,M,Spain
Jordi,779,2002,M,Spain
Roberto,767,2002,M,Spain
Juan Jose,760,2002,M,Spain
Santiago,745,2002,M,Spain
Juan Manuel,698,2002,M,Spain
Christian,695,2002,M,Spain
Jose Maria,688,2002,M,Spain
Eric,666,2002,M,Spain
Lucas,661,2002,M,Spain
Gerard,636,2002,M,Spain
Hector,628,2002,M,Spain
Juan Carlos,619,2002,M,Spain
Sergi,615,2002,M,Spain
Martin,611,2002,M,Spain
Unai,588,2002,M,Spain
Juan Antonio,587,2002,M,Spain
Kevin,543,2002,M,Spain
Adria,542,2002,M,Spain
Francisco Jose,537,2002,M,Spain
Asier,533,2002,M,Spain
Xavier,533,2002,M,Spain
Albert,526,2002,M,Spain
Joaquin,504,2002,M,Spain
Oriol,498,2002,M,Spain
Borja,497,2002,M,Spain
Mikel,482,2002,M,Spain
Mohamed,480,2002,M,Spain
Jonathan,469,2002,M,Spain
Jon,464,2002,M,Spain
Guillem,454,2002,M,Spain
Alfonso,453,2002,M,Spain
Ricardo,424,2002,M,Spain
Cesar,418,2002,M,Spain
Isaac,403,2002,M,Spain
Ramon,400,2002,M,Spain
Ander,390,2002,M,Spain
Jose Miguel,390,2002,M,Spain
Marco,382,2002,M,Spain
Salvador,359,2002,M,Spain
Marti,352,2002,M,Spain
Hugo,5141,2014,M,Spain
Daniel,4867,2014,M,Spain
Pablo,4502,2014,M,Spain
Alejandro,4132,2014,M,Spain
Alvaro,3684,2014,M,Spain
Adrian,3476,2014,M,Spain
David,3386,2014,M,Spain
Martin,3190,2014,M,Spain
Mario,3081,2014,M,Spain
Diego,3007,2014,M,Spain
Javier,2538,2014,M,Spain
Manuel,2486,2014,M,Spain
Lucas,2451,2014,M,Spain
Nicolas,2324,2014,M,Spain
Marcos,2248,2014,M,Spain
Leo,2167,2014,M,Spain
Sergio,2147,2014,M,Spain
Mateo,2113,2014,M,Spain
Izan,1954,2014,M,Spain
Alex,1939,2014,M,Spain
Iker,1923,2014,M,Spain
Marc,1908,2014,M,Spain
Jorge,1881,2014,M,Spain
Carlos,1775,2014,M,Spain
Miguel,1716,2014,M,Spain
Antonio,1673,2014,M,Spain
Angel,1606,2014,M,Spain
Gonzalo,1596,2014,M,Spain
Juan,1536,2014,M,Spain
Ivan,1516,2014,M,Spain
Samuel,1335,2014,M,Spain
Eric,1334,2014,M,Spain
Ruben,1333,2014,M,Spain
Hector,1319,2014,M,Spain
Victor,1310,2014,M,Spain
Enzo,1305,2014,M,Spain
Jose,1254,2014,M,Spain
Gabriel,1240,2014,M,Spain
Bruno,1234,2014,M,Spain
Dario,1227,2014,M,Spain
Raul,1186,2014,M,Spain
Adam,1171,2014,M,Spain
Guillermo,1151,2014,M,Spain
Aaron,1113,2014,M,Spain
Francisco,1108,2014,M,Spain
Jesus,1098,2014,M,Spain
Oliver,1082,2014,M,Spain
Joel,1030,2014,M,Spain
Aitor,1028,2014,M,Spain
Rodrigo,1027,2014,M,Spain
Pedro,1024,2014,M,Spain
Erik,1020,2014,M,Spain
Marco,996,2014,M,Spain
Alberto,972,2014,M,Spain
Pau,942,2014,M,Spain
Jaime,926,2014,M,Spain
Asier,924,2014,M,Spain
Luis,894,2014,M,Spain
Rafael,880,2014,M,Spain
Unai,844,2014,M,Spain
Dylan,767,2014,M,Spain
Mohamed,760,2014,M,Spain
Marti,738,2014,M,Spain
Ian,731,2014,M,Spain
Pol,720,2014,M,Spain
Ismael,714,2014,M,Spain
Andres,702,2014,M,Spain
Oscar,701,2014,M,Spain
Alonso,664,2014,M,Spain
Biel,656,2014,M,Spain
Rayan,653,2014,M,Spain
Jan,647,2014,M,Spain
Fernando,646,2014,M,Spain
Thiago,636,2014,M,Spain
Arnau,628,2014,M,Spain
Cristian,597,2014,M,Spain
Gael,587,2014,M,Spain
Ignacio,584,2014,M,Spain
Joan,574,2014,M,Spain
Nil,565,2014,M,Spain
Santiago,546,2014,M,Spain
Luca,542,2014,M,Spain
Gerard,538,2014,M,Spain
Isaac,534,2014,M,Spain
Miguel Angel,534,2014,M,Spain
Aleix,508,2014,M,Spain
Saul,495,2014,M,Spain
Jose Antonio,474,2014,M,Spain
Enrique,458,2014,M,Spain
Yago,451,2014,M,Spain
Julen,447,2014,M,Spain
Eduardo,443,2014,M,Spain
Jose Manuel,443,2014,M,Spain
Abraham,442,2014,M,Spain
Jordi,438,2014,M,Spain
Aimar,435,2014,M,Spain
Roberto,431,2014,M,Spain
Francisco Javier,423,2014,M,Spain
Yeray,401,2014,M,Spain
Cesar,400,2014,M,Spain
Hugo,3832,2018,M,Spain
Lucas,3633,2018,M,Spain
Martin,3349,2018,M,Spain
Daniel,3243,2018,M,Spain
Pablo,3157,2018,M,Spain
Mateo,3116,2018,M,Spain
Alejandro,3028,2018,M,Spain
Leo,2674,2018,M,Spain
Alvaro,2512,2018,M,Spain
Manuel,2501,2018,M,Spain
Adrian,2428,2018,M,Spain
David,2208,2018,M,Spain
Mario,2093,2018,M,Spain
Diego,1984,2018,M,Spain
Enzo,1858,2018,M,Spain
Javier,1713,2018,M,Spain
Marco,1710,2018,M,Spain
Marcos,1703,2018,M,Spain
Izan,1668,2018,M,Spain
Antonio,1447,2018,M,Spain
Bruno,1420,2018,M,Spain
Sergio,1413,2018,M,Spain
Alex,1381,2018,M,Spain
Miguel,1321,2018,M,Spain
Marc,1315,2018,M,Spain
Carlos,1304,2018,M,Spain
Thiago,1293,2018,M,Spain
Juan,1243,2018,M,Spain
Gonzalo,1235,2018,M,Spain
Oliver,1216,2018,M,Spain
Angel,1209,2018,M,Spain
Nicolas,1209,2018,M,Spain
Jorge,1204,2018,M,Spain
Eric,1120,2018,M,Spain
Dylan,1116,2018,M,Spain
Gabriel,1086,2018,M,Spain
Jose,1083,2018,M,Spain
Gael,1067,2018,M,Spain
Samuel,1036,2018,M,Spain
Dario,1026,2018,M,Spain
Hector,1004,2018,M,Spain
Saul,963,2018,M,Spain
Adam,955,2018,M,Spain
Ivan,870,2018,M,Spain
Victor,863,2018,M,Spain
Rodrigo,858,2018,M,Spain
Iker,850,2018,M,Spain
Aaron,822,2018,M,Spain
Ruben,818,2018,M,Spain
Francisco,810,2018,M,Spain
Luca,800,2018,M,Spain
Jesus,796,2018,M,Spain
Pau,783,2018,M,Spain
Jaime,768,2018,M,Spain
Luis,761,2018,M,Spain
Mohamed,750,2018,M,Spain
Guillermo,744,2018,M,Spain
Raul,734,2018,M,Spain
Ian,721,2018,M,Spain
Alberto,717,2018,M,Spain
Erik,712,2018,M,Spain
Pedro,708,2018,M,Spain
Amir,706,2018,M,Spain
Liam,704,2018,M,Spain
Unai,689,2018,M,Spain
Joel,686,2018,M,Spain
Rafael,679,2018,M,Spain
Julen,670,2018,M,Spain
Aitor,622,2018,M,Spain
Pol,620,2018,M,Spain
Marti,534,2018,M,Spain
Jan,529,2018,M,Spain
Asier,519,2018,M,Spain
Santiago,518,2018,M,Spain
Alonso,511,2018,M,Spain
Nil,507,2018,M,Spain
Ismael,502,2018,M,Spain
Rayan,495,2018,M,Spain
Andres,490,2018,M,Spain
Fernando,468,2018,M,Spain
Biel,463,2018,M,Spain
Noah,455,2018,M,Spain
Arnau,451,2018,M,Spain
Ignacio,437,2018,M,Spain
Matias,432,2018,M,Spain
Isaac,431,2018,M,Spain
Axel,425,2018,M,Spain
Cristian,422,2018,M,Spain
Oscar,413,2018,M,Spain
Imran,404,2018,M,Spain
Omar,403,2018,M,Spain
Youssef,399,2018,M,Spain
Alan,390,2018,M,Spain
Aleix,387,2018,M,Spain
Joan,382,2018,M,Spain
Luka,381,2018,M,Spain
Teo,370,2018,M,Spain
Mauro,359,2018,M,Spain
Jon,355,2018,M,Spain
Miguel Angel,352,2018,M,Spain
Lucia,3643,2021,F,Spain
Martina,3042,2021,F,Spain
Sofia,2998,2021,F,Spain
Maria,2702,2021,F,Spain
Valeria,2390,2021,F,Spain
Julia,2363,2021,F,Spain
Paula,2050,2021,F,Spain
Emma,2033,2021,F,Spain
Daniela,1866,2021,F,Spain
Carla,1811,2021,F,Spain
Alma,1772,2021,F,Spain
Olivia,1732,2021,F,Spain
Sara,1708,2021,F,Spain
Carmen,1696,2021,F,Spain
Vega,1666,2021,F,Spain
Mia,1663,2021,F,Spain
Lara,1627,2021,F,Spain
Alba,1561,2021,F,Spain
Noa,1542,2021,F,Spain
Lola,1533,2021,F,Spain
Valentina,1434,2021,F,Spain
Chloe,1416,2021,F,Spain
Claudia,1380,2021,F,Spain
Jimena,1375,2021,F,Spain
Aitana,1246,2021,F,Spain
Laia,1116,2021,F,Spain
Vera,1069,2021,F,Spain
Abril,1067,2021,F,Spain
Alejandra,1060,2021,F,Spain
Ana,1047,2021,F,Spain
Triana,1043,2021,F,Spain
Candela,1041,2021,F,Spain
Adriana,996,2021,F,Spain
Manuela,962,2021,F,Spain
Elena,959,2021,F,Spain
Carlota,931,2021,F,Spain
Ines,896,2021,F,Spain
Blanca,888,2021,F,Spain
Marina,868,2021,F,Spain
Marta,813,2021,F,Spain
Lia,790,2021,F,Spain
Victoria,782,2021,F,Spain
Nora,764,2021,F,Spain
Zoe,755,2021,F,Spain
Rocio,747,2021,F,Spain
Alicia,723,2021,F,Spain
Clara,718,2021,F,Spain
Gala,707,2021,F,Spain
Luna,685,2021,F,Spain
Ariadna,673,2021,F,Spain
Irene,672,2021,F,Spain
Laura,662,2021,F,Spain
Celia,650,2021,F,Spain
Eva,593,2021,F,Spain
Amira,580,2021,F,Spain
India,575,2021,F,Spain
Leire,532,2021,F,Spain
Africa,527,2021,F,Spain
Ona,526,2021,F,Spain
Angela,507,2021,F,Spain
Gabriela,474,2021,F,Spain
Mar,453,2021,F,Spain
Iria,451,2021,F,Spain
Andrea,438,2021,F,Spain
Isabel,435,2021,F,Spain
Mara,435,2021,F,Spain
Ainhoa,426,2021,F,Spain
Ainara,424,2021,F,Spain
Julieta,416,2021,F,Spain
Elsa,410,2021,F,Spain
Iris,407,2021,F,Spain
Aina,405,2021,F,Spain
Jana,395,2021,F,Spain
Nerea,389,2021,F,Spain
Leyre,385,2021,F,Spain
Naia,371,2021,F,Spain
Nahia,360,2021,F,Spain
Cayetana,356,2021,F,Spain
Lina,356,2021,F,Spain
Cloe,354,2021,F,Spain
Diana,330,2021,F,Spain
Elia,327,2021,F,Spain
Helena,327,2021,F,Spain
Nour,315,2021,F,Spain
Yasmin,301,2021,F,Spain
Maia,296,2021,F,Spain
Cristina,286,2021,F,Spain
Natalia,286,2021,F,Spain
Macarena,280,2021,F,Spain
Adara,275,2021,F,Spain
Aurora,273,2021,F,Spain
Carolina,273,2021,F,Spain
Violeta,272,2021,F,Spain
Fatima,266,2021,F,Spain
Isabella,266,2021,F,Spain
Arlet,264,2021,F,Spain
Aroa,264,2021,F,Spain
Camila,263,2021,F,Spain
Berta,259,2021,F,Spain
Amaia,254,2021,F,Spain
Lucia,4423,2017,F,Spain
Sofia,4221,2017,F,Spain
Maria,3890,2017,F,Spain
Martina,3829,2017,F,Spain
Paula,3089,2017,F,Spain
Julia,3005,2017,F,Spain
Daniela,2974,2017,F,Spain
Valeria,2862,2017,F,Spain
Alba,2686,2017,F,Spain
Emma,2528,2017,F,Spain
Carla,2492,2017,F,Spain
Sara,2419,2017,F,Spain
Noa,2378,2017,F,Spain
Carmen,2174,2017,F,Spain
Claudia,1912,2017,F,Spain
Valentina,1694,2017,F,Spain
Alma,1623,2017,F,Spain
Ana,1545,2017,F,Spain
Marta,1430,2017,F,Spain
Chloe,1425,2017,F,Spain
Olivia,1402,2017,F,Spain
Elena,1394,2017,F,Spain
Adriana,1372,2017,F,Spain
Laia,1367,2017,F,Spain
Vega,1360,2017,F,Spain
Vera,1345,2017,F,Spain
Lola,1344,2017,F,Spain
Irene,1325,2017,F,Spain
Jimena,1317,2017,F,Spain
Alejandra,1278,2017,F,Spain
Laura,1276,2017,F,Spain
Ines,1253,2017,F,Spain
Candela,1222,2017,F,Spain
Mia,1218,2017,F,Spain
Triana,1203,2017,F,Spain
Aitana,1180,2017,F,Spain
Abril,1039,2017,F,Spain
Lara,1033,2017,F,Spain
Carlota,1016,2017,F,Spain
Ariadna,1011,2017,F,Spain
Alicia,967,2017,F,Spain
Marina,953,2017,F,Spain
Clara,944,2017,F,Spain
Rocio,934,2017,F,Spain
Nora,898,2017,F,Spain
Manuela,893,2017,F,Spain
Blanca,883,2017,F,Spain
Victoria,876,2017,F,Spain
Ainhoa,843,2017,F,Spain
Andrea,821,2017,F,Spain
Leyre,819,2017,F,Spain
Angela,808,2017,F,Spain
Leire,780,2017,F,Spain
Nerea,774,2017,F,Spain
Celia,758,2017,F,Spain
Eva,757,2017,F,Spain
Ainara,740,2017,F,Spain
Zoe,703,2017,F,Spain
Elsa,657,2017,F,Spain
Natalia,591,2017,F,Spain
Isabel,584,2017,F,Spain
Gala,534,2017,F,Spain
Lia,531,2017,F,Spain
Iria,527,2017,F,Spain
Aina,514,2017,F,Spain
Ona,506,2017,F,Spain
Mar,502,2017,F,Spain
Africa,494,2017,F,Spain
Luna,476,2017,F,Spain
Cristina,472,2017,F,Spain
Cayetana,469,2017,F,Spain
Amira,452,2017,F,Spain
Aroa,450,2017,F,Spain
Gabriela,446,2017,F,Spain
Iris,443,2017,F,Spain
Mara,434,2017,F,Spain
Nuria,411,2017,F,Spain
Malak,406,2017,F,Spain
Carolina,404,2017,F,Spain
Jana,401,2017,F,Spain
Julieta,396,2017,F,Spain
Arlet,395,2017,F,Spain
Cloe,395,2017,F,Spain
Alexia,382,2017,F,Spain
Helena,379,2017,F,Spain
Diana,378,2017,F,Spain
Naia,373,2017,F,Spain
Aya,372,2017,F,Spain
Salma,372,2017,F,Spain
Paola,368,2017,F,Spain
Berta,366,2017,F,Spain
India,366,2017,F,Spain
Elia,358,2017,F,Spain
Anna,346,2017,F,Spain
Fatima,343,2017,F,Spain
Adara,337,2017,F,Spain
Naiara,332,2017,F,Spain
Nour,332,2017,F,Spain
Nahia,321,2017,F,Spain
Elisa,318,2017,F,Spain
Lucia,4925,2016,F,Spain
Martina,4328,2016,F,Spain
Maria,4296,2016,F,Spain
Sofia,4210,2016,F,Spain
Paula,3446,2016,F,Spain
Daniela,3167,2016,F,Spain
Valeria,3122,2016,F,Spain
Alba,3059,2016,F,Spain
Julia,3013,2016,F,Spain
Noa,2901,2016,F,Spain
Sara,2825,2016,F,Spain
Carla,2794,2016,F,Spain
Emma,2487,2016,F,Spain
Carmen,2445,2016,F,Spain
Claudia,2076,2016,F,Spain
Valentina,1803,2016,F,Spain
Ana,1744,2016,F,Spain
Marta,1684,2016,F,Spain
Irene,1583,2016,F,Spain
Adriana,1571,2016,F,Spain
Laura,1522,2016,F,Spain
Vega,1466,2016,F,Spain
Elena,1458,2016,F,Spain
Alejandra,1422,2016,F,Spain
Alma,1419,2016,F,Spain
Laia,1405,2016,F,Spain
Lola,1373,2016,F,Spain
Vera,1355,2016,F,Spain
Olivia,1349,2016,F,Spain
Aitana,1310,2016,F,Spain
Ines,1278,2016,F,Spain
Jimena,1243,2016,F,Spain
Candela,1214,2016,F,Spain
Ariadna,1211,2016,F,Spain
Carlota,1165,2016,F,Spain
Ainhoa,1123,2016,F,Spain
Marina,1063,2016,F,Spain
Nora,1061,2016,F,Spain
Triana,1061,2016,F,Spain
Chloe,1047,2016,F,Spain
Alicia,1020,2016,F,Spain
Clara,997,2016,F,Spain
Blanca,993,2016,F,Spain
Leire,985,2016,F,Spain
Rocio,980,2016,F,Spain
Mia,967,2016,F,Spain
Lara,944,2016,F,Spain
Ainara,941,2016,F,Spain
Abril,885,2016,F,Spain
Nerea,883,2016,F,Spain
Andrea,864,2016,F,Spain
Leyre,856,2016,F,Spain
Manuela,851,2016,F,Spain
Celia,847,2016,F,Spain
Victoria,843,2016,F,Spain
Elsa,842,2016,F,Spain
Angela,827,2016,F,Spain
Eva,742,2016,F,Spain
Natalia,678,2016,F,Spain
Zoe,671,2016,F,Spain
Aina,612,2016,F,Spain
Isabel,582,2016,F,Spain
Ona,545,2016,F,Spain
Lia,519,2016,F,Spain
Cristina,514,2016,F,Spain
Aroa,506,2016,F,Spain
Gala,498,2016,F,Spain
Gabriela,492,2016,F,Spain
Mar,490,2016,F,Spain
Iria,487,2016,F,Spain
Nuria,483,2016,F,Spain
Carolina,479,2016,F,Spain
Iris,460,2016,F,Spain
Mara,451,2016,F,Spain
Arlet,444,2016,F,Spain
Helena,426,2016,F,Spain
Luna,425,2016,F,Spain
Malak,421,2016,F,Spain
Cayetana,417,2016,F,Spain
Africa,414,2016,F,Spain
Alexia,407,2016,F,Spain
Diana,407,2016,F,Spain
Naia,407,2016,F,Spain
Paola,406,2016,F,Spain
Berta,405,2016,F,Spain
Elia,404,2016,F,Spain
Nahia,386,2016,F,Spain
Amira,376,2016,F,Spain
Aya,366,2016,F,Spain
Salma,353,2016,F,Spain
Ane,352,2016,F,Spain
Miriam,346,2016,F,Spain
Elisa,341,2016,F,Spain
Cloe,339,2016,F,Spain
Fatima,339,2016,F,Spain
Jana,338,2016,F,Spain
Noelia,331,2016,F,Spain
Mireia,314,2016,F,Spain
Anna,313,2016,F,Spain
Silvia,313,2016,F,Spain
Lucia,3432,2020,F,Spain
Sofia,3190,2020,F,Spain
Martina,3042,2020,F,Spain
Maria,2839,2020,F,Spain
Julia,2436,2020,F,Spain
Paula,2201,2020,F,Spain
Valeria,2167,2020,F,Spain
Emma,2119,2020,F,Spain
Daniela,2015,2020,F,Spain
Carla,1831,2020,F,Spain
Alba,1788,2020,F,Spain
Noa,1776,2020,F,Spain
Alma,1735,2020,F,Spain
Sara,1715,2020,F,Spain
Carmen,1701,2020,F,Spain
Vega,1660,2020,F,Spain
Lara,1529,2020,F,Spain
Mia,1493,2020,F,Spain
Valentina,1457,2020,F,Spain
Olivia,1450,2020,F,Spain
Claudia,1408,2020,F,Spain
Jimena,1336,2020,F,Spain
Lola,1330,2020,F,Spain
Chloe,1293,2020,F,Spain
Aitana,1255,2020,F,Spain
Abril,1215,2020,F,Spain
Ana,1201,2020,F,Spain
Laia,1183,2020,F,Spain
Triana,1126,2020,F,Spain
Candela,1109,2020,F,Spain
Alejandra,1081,2020,F,Spain
Elena,1036,2020,F,Spain
Vera,991,2020,F,Spain
Manuela,985,2020,F,Spain
Adriana,982,2020,F,Spain
Ines,946,2020,F,Spain
Marta,925,2020,F,Spain
Carlota,910,2020,F,Spain
Irene,896,2020,F,Spain
Victoria,834,2020,F,Spain
Blanca,821,2020,F,Spain
Marina,816,2020,F,Spain
Laura,780,2020,F,Spain
Rocio,775,2020,F,Spain
Alicia,768,2020,F,Spain
Clara,748,2020,F,Spain
Nora,745,2020,F,Spain
Lia,735,2020,F,Spain
Ariadna,683,2020,F,Spain
Zoe,645,2020,F,Spain
Amira,643,2020,F,Spain
Gala,634,2020,F,Spain
Celia,632,2020,F,Spain
Leire,590,2020,F,Spain
Eva,563,2020,F,Spain
Angela,560,2020,F,Spain
Andrea,538,2020,F,Spain
Africa,530,2020,F,Spain
Luna,530,2020,F,Spain
Ainhoa,528,2020,F,Spain
Ainara,501,2020,F,Spain
India,499,2020,F,Spain
Nerea,493,2020,F,Spain
Ona,492,2020,F,Spain
Elsa,489,2020,F,Spain
Isabel,475,2020,F,Spain
Leyre,437,2020,F,Spain
Gabriela,432,2020,F,Spain
Aina,421,2020,F,Spain
Cayetana,420,2020,F,Spain
Iria,419,2020,F,Spain
Jana,406,2020,F,Spain
Mar,404,2020,F,Spain
Cloe,383,2020,F,Spain
Lina,380,2020,F,Spain
Julieta,374,2020,F,Spain
Adara,362,2020,F,Spain
Naia,362,2020,F,Spain
Iris,361,2020,F,Spain
Nour,344,2020,F,Spain
Mara,343,2020,F,Spain
Helena,329,2020,F,Spain
Yasmin,326,2020,F,Spain
Natalia,322,2020,F,Spain
Arlet,310,2020,F,Spain
Diana,302,2020,F,Spain
Aroa,294,2020,F,Spain
Amaia,289,2020,F,Spain
Cristina,287,2020,F,Spain
Nahia,287,2020,F,Spain
Isabella,286,2020,F,Spain
Malak,286,2020,F,Spain
Elia,284,2020,F,Spain
Carolina,282,2020,F,Spain
Berta,273,2020,F,Spain
Fatima,269,2020,F,Spain
Nuria,266,2020,F,Spain
Azahara,263,2020,F,Spain
Macarena,263,2020,F,Spain
Aurora,257,2020,F,Spain
Lucia,8229,2007,F,Spain
Maria,6957,2007,F,Spain
Paula,6447,2007,F,Spain
Sara,4617,2007,F,Spain
Laura,4352,2007,F,Spain
Claudia,4149,2007,F,Spain
Irene,3968,2007,F,Spain
Marta,3924,2007,F,Spain
Alba,3909,2007,F,Spain
Carla,3652,2007,F,Spain
Andrea,2887,2007,F,Spain
Julia,2646,2007,F,Spain
Ana,2621,2007,F,Spain
Sofia,2589,2007,F,Spain
Nerea,2576,2007,F,Spain
Daniela,2528,2007,F,Spain
Natalia,2427,2007,F,Spain
Carmen,2399,2007,F,Spain
Elena,2294,2007,F,Spain
Rocio,1879,2007,F,Spain
Ainhoa,1850,2007,F,Spain
Aitana,1804,2007,F,Spain
Marina,1779,2007,F,Spain
Ines,1754,2007,F,Spain
Angela,1738,2007,F,Spain
Cristina,1693,2007,F,Spain
Martina,1640,2007,F,Spain
Alejandra,1622,2007,F,Spain
Adriana,1556,2007,F,Spain
Noa,1544,2007,F,Spain
Candela,1415,2007,F,Spain
Nuria,1320,2007,F,Spain
Ariadna,1258,2007,F,Spain
Laia,1206,2007,F,Spain
Celia,1192,2007,F,Spain
Ainara,1165,2007,F,Spain
Clara,1161,2007,F,Spain
Sandra,1144,2007,F,Spain
Carlota,1143,2007,F,Spain
Blanca,1137,2007,F,Spain
Alicia,1093,2007,F,Spain
Eva,1039,2007,F,Spain
Valeria,1025,2007,F,Spain
Miriam,1020,2007,F,Spain
Carolina,968,2007,F,Spain
Emma,965,2007,F,Spain
Isabel,960,2007,F,Spain
Naiara,937,2007,F,Spain
Noelia,934,2007,F,Spain
Raquel,934,2007,F,Spain
Silvia,924,2007,F,Spain
Jimena,909,2007,F,Spain
Aroa,906,2007,F,Spain
Lorena,902,2007,F,Spain
Patricia,881,2007,F,Spain
Erika,880,2007,F,Spain
Victoria,857,2007,F,Spain
Mar,771,2007,F,Spain
Lola,758,2007,F,Spain
Paola,685,2007,F,Spain
Jana,669,2007,F,Spain
Leire,666,2007,F,Spain
Nayara,664,2007,F,Spain
Nora,660,2007,F,Spain
Lidia,653,2007,F,Spain
Aina,648,2007,F,Spain
Gabriela,647,2007,F,Spain
Lara,645,2007,F,Spain
Helena,631,2007,F,Spain
Judith,615,2007,F,Spain
Anna,613,2007,F,Spain
Mireia,613,2007,F,Spain
Sheila,613,2007,F,Spain
Berta,594,2007,F,Spain
Saray,591,2007,F,Spain
Elsa,569,2007,F,Spain
Leyre,568,2007,F,Spain
Yanira,565,2007,F,Spain
Beatriz,558,2007,F,Spain
Africa,550,2007,F,Spain
Luna,544,2007,F,Spain
Abril,526,2007,F,Spain
Yaiza,525,2007,F,Spain
Ana Maria,522,2007,F,Spain
Salma,519,2007,F,Spain
Aya,516,2007,F,Spain
Esther,515,2007,F,Spain
Monica,493,2007,F,Spain
Diana,465,2007,F,Spain
Teresa,459,2007,F,Spain
Iria,451,2007,F,Spain
Fatima,449,2007,F,Spain
Nadia,442,2007,F,Spain
Uxue,430,2007,F,Spain
Nahia,418,2007,F,Spain
Rebeca,412,2007,F,Spain
Alexandra,397,2007,F,Spain
Manuela,389,2007,F,Spain
Ane,374,2007,F,Spain
Maria Del Carmen,370,2007,F,Spain
Lucia,6175,2011,F,Spain
Paula,5480,2011,F,Spain
Maria,5348,2011,F,Spain
Sara,4380,2011,F,Spain
Daniela,4284,2011,F,Spain
Carla,3952,2011,F,Spain
Sofia,3467,2011,F,Spain
Alba,3349,2011,F,Spain
Claudia,3335,2011,F,Spain
Martina,3332,2011,F,Spain
Julia,3114,2011,F,Spain
Marta,2994,2011,F,Spain
Irene,2930,2011,F,Spain
Laura,2757,2011,F,Spain
Valeria,2577,2011,F,Spain
Carmen,2492,2011,F,Spain
Adriana,2454,2011,F,Spain
Elena,2272,2011,F,Spain
Noa,2144,2011,F,Spain
Ana,2075,2011,F,Spain
Ainhoa,1992,2011,F,Spain
Nerea,1953,2011,F,Spain
Aitana,1933,2011,F,Spain
Alejandra,1845,2011,F,Spain
Ines,1660,2011,F,Spain
Marina,1615,2011,F,Spain
Emma,1576,2011,F,Spain
Natalia,1570,2011,F,Spain
Andrea,1528,2011,F,Spain
Rocio,1447,2011,F,Spain
Ariadna,1427,2011,F,Spain
Laia,1424,2011,F,Spain
Angela,1334,2011,F,Spain
Ainara,1326,2011,F,Spain
Carlota,1289,2011,F,Spain
Jimena,1275,2011,F,Spain
Lola,1264,2011,F,Spain
Candela,1257,2011,F,Spain
Alicia,1215,2011,F,Spain
Celia,1194,2011,F,Spain
Blanca,1149,2011,F,Spain
Leire,1084,2011,F,Spain
Cristina,1038,2011,F,Spain
Clara,1017,2011,F,Spain
Nora,1014,2011,F,Spain
Nuria,914,2011,F,Spain
Aroa,910,2011,F,Spain
Eva,907,2011,F,Spain
Victoria,862,2011,F,Spain
Carolina,806,2011,F,Spain
Isabel,775,2011,F,Spain
Noelia,726,2011,F,Spain
Aina,714,2011,F,Spain
Naiara,705,2011,F,Spain
Mar,686,2011,F,Spain
Olivia,685,2011,F,Spain
Elsa,682,2011,F,Spain
Leyre,665,2011,F,Spain
Abril,663,2011,F,Spain
Miriam,650,2011,F,Spain
Alma,637,2011,F,Spain
Vega,634,2011,F,Spain
Erika,629,2011,F,Spain
Silvia,627,2011,F,Spain
Gabriela,618,2011,F,Spain
Lara,611,2011,F,Spain
Sandra,610,2011,F,Spain
Africa,600,2011,F,Spain
Helena,581,2011,F,Spain
Aya,578,2011,F,Spain
Berta,566,2011,F,Spain
Patricia,553,2011,F,Spain
Mireia,543,2011,F,Spain
Valentina,521,2011,F,Spain
Nayara,515,2011,F,Spain
Salma,512,2011,F,Spain
Naia,509,2011,F,Spain
Raquel,508,2011,F,Spain
